"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"09/10/2023","62,709","63,529","63,620","62,709","438.20K","-1.15%"
"06/10/2023","63,438","63,347","63,802","62,253","320.30K","0.14%"
"05/10/2023","63,347","63,985","64,714","63,347","185.00K","-0.71%"
"04/10/2023","63,802","63,802","63,985","63,164","335.60K","-0.43%"
"03/10/2023","64,076","66,719","66,719","64,076","608.10K","-3.70%"
"02/10/2023","66,537","66,810","66,810","66,172","218.30K","0.69%"
"29/09/2023","66,081","66,537","66,810","65,990","361.20K","0.14%"
"28/09/2023","65,990","67,630","67,904","65,990","452.20K","-2.29%"
"27/09/2023","67,539","68,633","68,906","67,357","509.50K","-1.59%"
"26/09/2023","68,633","69,271","69,818","68,360","414.00K","-0.92%"
"25/09/2023","69,271","71,732","72,370","69,271","226.50K","-3.31%"
"22/09/2023","71,641","72,005","72,370","70,365","463.70K","-1.75%"
"21/09/2023","72,917","73,464","74,558","72,917","480.40K","-0.62%"
"20/09/2023","73,373","72,097","73,828","72,005","523.00K","1.90%"
"19/09/2023","72,005","73,555","74,558","71,550","665.80K","-2.23%"
"18/09/2023","73,646","75,742","75,742","73,281","483.60K","-2.77%"
"15/09/2023","75,742","78,386","78,386","75,742","511.30K","-2.46%"
"14/09/2023","77,656","80,209","80,209","76,654","1.16M","2.16%"
"13/09/2023","76,016","77,064","77,383","75,879","1.37M","-1.24%"
"12/09/2023","76,973","77,429","77,702","76,472","965.60K","0.84%"
"11/09/2023","76,335","73,646","77,429","73,646","1.69M","4.30%"
"08/09/2023","73,190","73,281","73,737","72,917","571.40K","0.06%"
"07/09/2023","73,145","72,643","73,373","72,598","470.40K","0.94%"
"06/09/2023","72,461","72,142","72,917","72,142","478.60K","0.13%"
"05/09/2023","72,370","72,461","73,099","72,233","670.80K","0.51%"
"31/08/2023","72,005","72,917","73,145","72,005","590.20K","-1.13%"
"30/08/2023","72,826","72,689","73,281","72,324","558.60K","1.08%"
"29/08/2023","72,051","71,322","72,598","71,048","550.80K","1.15%"
"28/08/2023","71,231","72,005","72,005","71,048","573.40K","0.06%"
"25/08/2023","71,185","70,775","72,097","70,502","861.20K","1.76%"
"24/08/2023","69,955","70,593","70,638","69,818","1.22M","2.27%"
"23/08/2023","68,405","69,499","69,636","68,360","706.40K","0.07%"
"22/08/2023","68,360","69,590","69,909","68,360","781.40K","-1.77%"
"21/08/2023","69,590","70,410","70,410","69,271","416.60K","-0.59%"
"18/08/2023","70,000","70,866","72,233","69,590","610.80K","-1.35%"
"17/08/2023","70,957","71,686","71,686","70,866","651.60K","-1.02%"
"16/08/2023","71,686","72,461","72,689","71,550","437.00K","0.00%"
"15/08/2023","71,686","72,005","72,005","71,413","295.20K","-0.44%"
"14/08/2023","72,005","72,461","72,735","72,005","326.00K","-0.94%"
"11/08/2023","72,689","72,917","73,190","72,233","374.60K","-0.68%"
"10/08/2023","73,190","73,509","73,509","72,917","361.80K","-0.25%"
"09/08/2023","73,373","73,646","73,692","73,054","255.00K","-0.37%"
"08/08/2023","73,646","73,965","73,965","73,190","337.20K","0.37%"
"07/08/2023","73,373","73,008","73,919","72,735","570.20K","0.31%"
"04/08/2023","73,145","74,056","74,056","72,689","491.80K","-0.62%"
"03/08/2023","73,600","72,735","73,600","72,461","560.40K","1.64%"
"02/08/2023","72,416","72,598","72,598","71,869","244.20K","0.32%"
"01/08/2023","72,188","72,507","72,917","72,005","264.80K","1.02%"
"31/07/2023","71,459","71,504","72,780","71,367","551.00K","-0.13%"
"28/07/2023","71,550","72,917","73,008","71,550","648.80K","-2.00%"
"27/07/2023","73,008","73,373","73,600","72,689","302.60K","-0.87%"
"26/07/2023","73,646","71,960","73,737","71,960","398.40K","2.28%"
"25/07/2023","72,005","71,003","72,051","70,729","758.60K","1.94%"
"24/07/2023","70,638","69,863","70,866","69,863","464.20K","1.24%"
"21/07/2023","69,772","69,772","69,818","69,453","244.80K","-0.07%"
"20/07/2023","69,818","69,636","70,137","69,590","222.00K","0.26%"
"19/07/2023","69,636","69,772","70,000","69,636","302.20K","-0.20%"
"18/07/2023","69,772","70,091","70,274","69,544","246.40K","-0.26%"
"17/07/2023","69,955","70,319","70,684","69,727","242.20K","-0.20%"
"14/07/2023","70,091","70,000","70,091","69,772","238.40K","0.20%"
"13/07/2023","69,955","68,906","70,182","68,906","413.40K","1.66%"
"12/07/2023","68,815","68,360","69,271","68,360","198.00K","0.67%"
"11/07/2023","68,360","68,360","68,724","68,360","407.00K","-0.20%"
"10/07/2023","68,496","68,861","68,952","68,360","395.60K","-0.46%"
"07/07/2023","68,815","70,000","70,365","68,770","407.20K","-1.56%"
"06/07/2023","69,909","70,091","70,182","69,909","182.80K","-0.26%"
"05/07/2023","70,091","70,091","70,547","70,000","160.00K","0.13%"
"04/07/2023","70,000","70,046","70,319","69,909","198.00K","-0.07%"
"03/07/2023","70,046","70,182","70,547","69,955","156.20K","0.07%"
"30/06/2023","70,000","70,365","70,365","69,955","305.40K","-0.26%"
"29/06/2023","70,182","70,729","70,729","70,182","359.60K","-0.45%"
"28/06/2023","70,502","70,821","70,821","70,456","169.60K","0.19%"
"27/06/2023","70,365","70,912","71,550","70,365","389.20K","-1.03%"
"26/06/2023","71,094","71,960","71,960","71,094","279.80K","-0.32%"
"23/06/2023","71,322","70,547","71,322","70,365","397.20K","1.10%"
"22/06/2023","70,547","71,094","71,094","70,547","291.60K","-0.13%"
"21/06/2023","70,638","70,775","71,003","70,365","273.60K","-0.19%"
"20/06/2023","70,775","71,459","71,459","70,729","195.60K","-0.96%"
"19/06/2023","71,459","71,550","71,550","71,048","258.80K","1.16%"
"16/06/2023","70,638","73,373","73,373","70,638","469.80K","-2.52%"
"15/06/2023","72,461","74,193","74,193","72,461","217.20K","-1.85%"
"14/06/2023","73,828","73,737","74,512","73,190","406.40K","0.12%"
"13/06/2023","73,737","73,874","73,919","73,190","169.20K","-0.12%"
"12/06/2023","73,828","72,051","73,919","72,051","218.20K","2.53%"
"09/06/2023","72,005","72,689","72,689","72,005","54.80K","-0.19%"
"08/06/2023","72,142","72,323","72,323","72,007","316.40K","0.00%"
"07/06/2023","72,142","72,278","72,368","72,052","410.20K","-0.12%"
"06/06/2023","72,232","72,187","72,278","71,916","253.60K","0.38%"
"05/06/2023","71,962","72,232","72,368","71,826","226.60K","0.89%"
"02/06/2023","71,330","72,007","72,007","71,149","277.40K","-0.13%"
"01/06/2023","71,420","70,607","71,781","70,607","252.20K","0.13%"
"31/05/2023","71,330","70,427","71,555","70,427","315.80K","1.28%"
"30/05/2023","70,427","70,156","70,562","70,111","291.20K","0.45%"
"29/05/2023","70,111","70,246","71,059","70,065","181.80K","-0.13%"
"26/05/2023","70,201","71,330","71,330","69,975","141.20K","-1.58%"
"25/05/2023","71,330","71,555","71,691","70,427","195.00K","-0.32%"
"24/05/2023","71,555","72,052","72,187","71,555","233.00K","-0.31%"
"23/05/2023","71,781","72,910","73,045","71,420","289.20K","-1.06%"
"22/05/2023","72,548","72,548","73,045","72,323","133.00K","0.00%"
"19/05/2023","72,548","73,271","73,271","72,278","151.40K","-0.99%"
"18/05/2023","73,271","73,361","73,587","72,955","359.80K","-0.12%"
"17/05/2023","73,361","73,587","73,587","73,180","206.00K","-0.31%"
"16/05/2023","73,587","74,490","74,490","73,496","146.80K","-0.67%"
"15/05/2023","74,083","74,354","74,761","74,038","238.00K","0.12%"
"12/05/2023","73,993","74,670","74,806","73,542","299.40K","-0.36%"
"11/05/2023","74,264","74,625","76,295","74,038","328.60K","-0.42%"
"10/05/2023","74,580","74,535","74,851","74,535","202.60K","0.06%"
"09/05/2023","74,535","75,393","75,393","74,490","158.80K","-0.84%"
"08/05/2023","75,167","74,941","75,302","74,851","135.80K","0.60%"
"05/05/2023","74,715","75,302","75,618","74,625","220.40K","-0.66%"
"04/05/2023","75,212","77,650","77,650","74,986","216.00K","-3.14%"
"28/04/2023","77,650","78,688","78,914","77,650","150.60K","-1.15%"
"27/04/2023","78,553","77,198","78,553","76,521","309.20K","1.75%"
"26/04/2023","77,198","77,198","77,424","77,108","355.00K","0.00%"
"25/04/2023","77,198","77,244","77,289","76,295","395.20K","-0.06%"
"24/04/2023","77,244","76,973","77,289","76,973","253.00K","0.35%"
"21/04/2023","76,973","77,876","77,921","76,973","339.80K","0.00%"
"20/04/2023","76,973","77,514","78,282","76,973","492.40K","0.06%"
"19/04/2023","76,928","75,709","77,198","75,031","658.20K","2.77%"
"18/04/2023","74,851","74,354","75,844","74,309","359.00K","1.10%"
"17/04/2023","74,038","75,212","75,393","74,038","465.20K","-1.80%"
"14/04/2023","75,393","76,521","76,747","75,393","553.20K","-1.47%"
"13/04/2023","76,521","77,424","77,966","76,070","373.20K","-0.88%"
"12/04/2023","77,198","78,643","78,643","77,063","672.00K","-2.29%"
"11/04/2023","79,004","79,365","79,546","79,004","262.80K","-0.91%"
"10/04/2023","79,727","80,178","80,178","79,456","387.40K","-0.23%"
"07/04/2023","79,907","79,907","80,313","79,501","130.80K","0.06%"
"06/04/2023","79,862","80,584","80,584","79,681","294.60K","0.23%"
"05/04/2023","79,681","80,404","80,404","79,230","334.20K","-0.84%"
"04/04/2023","80,359","81,803","81,984","80,268","330.00K","-1.66%"
"03/04/2023","81,713","83,067","83,293","81,713","187.80K","-2.00%"
"31/03/2023","83,383","83,519","83,880","82,842","132.80K","-0.16%"
"30/03/2023","83,519","84,106","84,106","83,248","140.20K","-0.22%"
"29/03/2023","83,699","84,331","84,331","83,112","119.80K","-0.32%"
"28/03/2023","83,970","83,970","84,196","83,609","119.60K","0.00%"
"27/03/2023","83,970","84,015","84,873","83,790","116.80K","-0.96%"
"24/03/2023","84,783","83,519","84,963","83,519","261.20K","-0.11%"
"23/03/2023","84,873","84,647","84,963","83,158","173.00K","0.27%"
"22/03/2023","84,647","83,744","85,279","82,842","363.20K","0.81%"
"21/03/2023","83,970","85,325","85,776","83,925","283.20K","-1.59%"
"20/03/2023","85,325","85,821","86,769","84,015","84.80K","-1.56%"
"17/03/2023","86,679","86,227","86,679","85,415","813.80K","0.52%"
"16/03/2023","86,227","85,731","88,485","84,422","616.20K","0.79%"
"15/03/2023","85,550","86,047","86,453","85,370","467.60K","-0.26%"
"14/03/2023","85,776","84,738","85,776","84,422","522.60K","1.60%"
"13/03/2023","84,422","84,331","84,422","83,970","707.00K","0.75%"
"10/03/2023","83,790","83,383","84,467","83,383","533.40K","-0.48%"
"09/03/2023","84,196","84,196","84,467","84,151","433.40K","0.00%"
"08/03/2023","84,196","83,248","84,196","83,248","194.60K","-0.21%"
"07/03/2023","84,376","83,970","85,325","83,609","245.40K","1.03%"
"06/03/2023","83,519","86,634","86,634","83,519","152.60K","-1.07%"
"03/03/2023","84,422","85,460","85,460","83,609","184.80K","-0.58%"
"02/03/2023","84,918","85,144","85,776","84,467","76.60K","-1.78%"
"01/03/2023","86,453","83,534","86,453","83,354","82.80K","2.39%"
"28/02/2023","84,432","85,330","85,465","83,309","193.80K","1.46%"
"27/02/2023","83,220","85,330","85,330","83,130","115.20K","-1.96%"
"24/02/2023","84,881","84,028","85,151","83,085","197.60K","1.02%"
"23/02/2023","84,028","84,881","84,926","83,085","155.40K","0.05%"
"22/02/2023","83,983","85,779","85,779","83,983","164.20K","-1.84%"
"21/02/2023","85,555","84,253","85,690","84,253","169.00K","0.16%"
"20/02/2023","85,420","85,779","86,633","84,657","139.60K","1.66%"
"17/02/2023","84,028","85,196","85,330","83,803","90.60K","-1.37%"
"16/02/2023","85,196","84,477","85,555","84,432","55.40K","0.37%"
"15/02/2023","84,881","84,477","86,004","84,432","154.00K","0.53%"
"14/02/2023","84,432","86,633","86,633","84,028","102.80K","-2.03%"
"13/02/2023","86,184","84,881","86,184","83,714","175.80K","1.32%"
"10/02/2023","85,061","88,025","88,025","84,971","141.80K","-2.27%"
"09/02/2023","87,037","88,609","89,372","86,229","99.80K","-1.72%"
"08/02/2023","88,564","84,881","89,148","84,881","219.40K","3.14%"
"07/02/2023","85,869","86,229","88,474","85,869","57.80K","-2.15%"
"06/02/2023","87,756","85,555","87,756","85,375","157.60K","1.35%"
"03/02/2023","86,588","83,444","86,588","83,444","210.60K","2.83%"
"02/02/2023","84,208","85,330","86,004","83,579","177.40K","0.27%"
"01/02/2023","83,983","84,881","85,555","83,803","341.40K","-1.06%"
"31/01/2023","84,881","83,983","85,690","83,759","111.00K","-0.53%"
"30/01/2023","85,330","86,723","86,723","85,106","355.60K","-1.61%"
"27/01/2023","86,723","83,444","87,576","83,444","267.20K","3.98%"
"19/01/2023","83,399","85,330","86,678","83,399","403.40K","-0.70%"
"18/01/2023","83,983","86,229","86,229","83,983","150.40K","0.00%"
"17/01/2023","83,983","84,432","84,657","81,872","177.20K","-0.80%"
"16/01/2023","84,657","84,432","85,285","83,579","210.60K","1.40%"
"13/01/2023","83,489","80,749","83,714","80,749","436.20K","3.39%"
"12/01/2023","80,749","81,738","81,738","80,390","60.40K","-0.66%"
"11/01/2023","81,288","80,839","81,693","80,839","310.00K","2.78%"
"10/01/2023","79,088","80,705","80,929","79,088","202.40K","-1.95%"
"09/01/2023","80,660","80,615","81,738","78,953","93.80K","-0.61%"
"06/01/2023","81,154","79,582","82,007","78,234","260.20K","3.73%"
"05/01/2023","78,234","77,246","82,411","77,022","510.60K","1.57%"
"04/01/2023","77,022","75,989","78,145","75,899","233.80K","1.48%"
"03/01/2023","75,899","76,842","77,920","75,540","243.40K","1.26%"
"30/12/2022","74,956","78,145","78,998","74,956","334.60K","-3.47%"
"29/12/2022","77,651","77,920","78,908","77,651","206.80K","-2.04%"
"28/12/2022","79,267","77,157","79,267","77,067","314.00K","2.92%"
"27/12/2022","77,022","78,729","79,223","77,022","276.80K","-0.87%"
"26/12/2022","77,696","79,043","79,447","77,696","441.60K","-1.14%"
"23/12/2022","78,594","79,447","79,492","78,594","150.60K","-0.17%"
"22/12/2022","78,729","78,729","79,896","78,729","246.40K","0.17%"
"21/12/2022","78,594","77,471","79,223","77,471","346.00K","1.16%"
"20/12/2022","77,696","77,651","79,492","77,246","612.80K","0.29%"
"19/12/2022","77,471","78,445","79,020","77,471","324.20K","-1.19%"
"16/12/2022","78,401","79,242","79,242","78,401","851.80K","-1.06%"
"15/12/2022","79,242","79,286","79,596","78,976","279.20K","0.00%"
"14/12/2022","79,242","79,419","79,552","78,489","504.40K","0.56%"
"13/12/2022","78,799","78,932","79,463","78,799","723.80K","-0.17%"
"12/12/2022","78,932","78,799","79,640","78,799","471.40K","0.17%"
"09/12/2022","78,799","79,375","79,375","78,356","435.20K","0.00%"
"08/12/2022","78,799","79,640","79,684","78,356","376.00K","-0.56%"
"07/12/2022","79,242","78,179","79,640","78,135","428.20K","0.28%"
"06/12/2022","79,020","79,507","79,684","78,755","501.00K","-0.67%"
"05/12/2022","79,552","78,401","80,127","78,401","334.40K","1.53%"
"02/12/2022","78,356","77,692","80,039","77,692","615.00K","0.91%"
"01/12/2022","77,648","79,242","79,906","77,471","755.20K","-2.56%"
"30/11/2022","79,684","79,596","79,994","77,958","576.60K","-4.53%"
"29/11/2022","83,463","84,032","85,312","82,657","621.40K","-0.62%"
"28/11/2022","83,985","79,385","85,360","79,385","595.40K","-1.61%"
"25/11/2022","85,360","85,597","86,403","85,312","288.80K","-0.28%"
"24/11/2022","85,597","86,782","86,782","85,360","305.20K","-0.82%"
"23/11/2022","86,308","85,739","86,782","85,739","107.80K","0.44%"
"22/11/2022","85,929","85,692","87,731","85,407","206.20K","-0.77%"
"21/11/2022","86,593","86,308","87,257","85,360","146.60K","1.90%"
"18/11/2022","84,980","87,921","87,968","84,648","590.80K","-2.08%"
"17/11/2022","86,782","86,735","91,714","85,123","565.20K","1.22%"
"16/11/2022","85,739","86,308","88,205","85,739","542.80K","-3.06%"
"15/11/2022","88,442","92,426","92,426","88,442","318.00K","-4.36%"
"14/11/2022","92,473","89,059","92,900","86,308","480.00K","3.83%"
"11/11/2022","89,059","89,154","91,003","88,110","324.00K","1.79%"
"10/11/2022","87,494","87,968","88,205","86,782","335.20K","0.00%"
"09/11/2022","87,494","86,830","88,110","86,830","290.60K","0.82%"
"08/11/2022","86,782","87,257","87,352","86,688","338.40K","-0.54%"
"07/11/2022","87,257","86,356","87,257","85,881","393.60K","1.10%"
"04/11/2022","86,308","86,308","87,731","84,886","235.00K","0.00%"
"03/11/2022","86,308","86,782","86,782","85,644","126.00K","-0.82%"
"02/11/2022","87,020","87,067","87,067","85,407","330.00K","-0.05%"
"01/11/2022","87,067","87,873","88,632","86,877","341.40K","-0.92%"
"31/10/2022","87,873","89,391","89,391","86,545","211.40K","-0.43%"
"28/10/2022","88,253","90,102","90,387","88,253","171.60K","-0.96%"
"27/10/2022","89,106","88,300","89,580","87,020","444.00K","0.97%"
"26/10/2022","88,253","91,809","91,809","88,253","301.20K","-0.91%"
"25/10/2022","89,059","87,067","91,288","87,020","504.20K","3.76%"
"24/10/2022","85,834","92,947","96,267","85,834","558.60K","-6.22%"
"21/10/2022","91,525","90,813","92,473","89,817","355.00K","0.89%"
"20/10/2022","90,719","90,102","91,003","89,723","228.80K","0.21%"
"19/10/2022","90,529","90,102","90,529","89,391","227.80K","0.58%"
"18/10/2022","90,007","89,817","90,007","87,873","360.60K","2.54%"
"17/10/2022","87,778","87,968","90,007","87,067","133.40K","-1.75%"
"14/10/2022","89,343","91,525","91,525","87,257","198.20K","-0.84%"
"13/10/2022","90,102","87,020","90,102","86,071","391.20K","3.54%"
"12/10/2022","87,020","88,916","88,916","87,020","120.40K","0.00%"
"11/10/2022","87,020","87,020","87,968","86,356","316.60K","-0.54%"
"10/10/2022","87,494","88,205","88,253","85,929","423.00K","-1.34%"
"07/10/2022","88,679","86,782","88,679","86,782","356.20K","0.65%"
"06/10/2022","88,110","87,826","88,442","87,731","108.20K","-1.69%"
"05/10/2022","89,628","89,912","90,576","88,727","530.20K","0.53%"
"04/10/2022","89,154","86,403","89,580","86,403","412.40K","3.18%"
"03/10/2022","86,403","85,834","88,205","85,834","154.80K","-1.51%"
"30/09/2022","87,731","84,411","88,442","84,411","190.40K","1.20%"
"29/09/2022","86,688","88,015","88,015","85,597","126.60K","-0.11%"
"28/09/2022","86,782","87,257","87,636","82,989","157.60K","-1.24%"
"27/09/2022","87,873","88,395","88,395","86,782","181.00K","0.16%"
"26/09/2022","87,731","88,205","89,154","87,257","261.40K","-1.07%"
"23/09/2022","88,679","89,154","89,154","88,063","280.40K","0.00%"
"22/09/2022","88,679","89,817","89,817","88,110","205.60K","-0.53%"
"21/09/2022","89,154","87,968","89,865","87,826","93.40K","0.27%"
"20/09/2022","88,916","88,205","89,865","88,110","163.60K","1.19%"
"19/09/2022","87,873","87,873","88,916","87,683","294.60K","0.00%"
"16/09/2022","87,873","89,580","89,580","86,782","378.20K","0.00%"
"15/09/2022","87,873","87,494","89,154","86,782","399.60K","0.71%"
"14/09/2022","87,257","90,102","90,102","87,257","474.80K","-3.66%"
"13/09/2022","90,576","92,473","93,279","90,576","326.20K","-2.05%"
"12/09/2022","92,473","91,904","93,801","91,904","455.00K","0.62%"
"09/09/2022","91,904","91,288","92,710","90,908","453.60K","1.10%"
"08/09/2022","90,908","89,628","91,572","89,154","336.40K","1.97%"
"07/09/2022","89,154","89,438","89,628","87,873","256.80K","-0.32%"
"06/09/2022","89,438","89,154","90,434","89,059","207.00K","0.32%"
"05/09/2022","89,154","89,106","89,201","88,253","211.80K","0.05%"
"31/08/2022","89,106","89,059","89,343","87,968","252.00K","0.00%"
"30/08/2022","89,106","89,391","89,628","88,585","114.80K","-0.05%"
"29/08/2022","89,154","87,020","90,055","87,020","212.60K","0.00%"
"26/08/2022","89,154","88,822","89,391","87,399","183.00K","0.27%"
"25/08/2022","88,916","88,727","91,430","88,585","122.80K","0.27%"
"24/08/2022","88,679","90,102","91,193","88,442","246.20K","-1.58%"
"23/08/2022","90,102","91,762","92,473","90,102","178.80K","-2.06%"
"22/08/2022","91,999","92,663","92,663","91,145","175.60K","-0.51%"
"19/08/2022","92,473","90,624","92,995","90,624","208.60K","0.78%"
"18/08/2022","91,762","89,343","93,848","88,253","660.00K","2.65%"
"17/08/2022","89,391","89,154","89,486","87,257","401.60K","0.27%"
"16/08/2022","89,154","88,869","89,391","88,253","385.60K","1.08%"
"15/08/2022","88,205","86,308","88,679","85,881","485.80K","2.20%"
"12/08/2022","86,308","86,071","86,545","85,644","218.80K","0.00%"
"11/08/2022","86,308","86,688","87,589","85,360","397.40K","0.00%"
"10/08/2022","86,308","86,308","86,308","84,791","270.80K","1.00%"
"09/08/2022","85,455","87,257","87,257","85,455","277.60K","-0.44%"
"08/08/2022","85,834","86,972","89,154","84,886","295.20K","-0.88%"
"05/08/2022","86,593","86,356","90,102","86,119","439.40K","-1.30%"
"04/08/2022","87,731","89,154","90,244","85,360","585.40K","-2.58%"
"03/08/2022","90,055","88,205","90,576","87,636","480.40K","1.12%"
"02/08/2022","89,059","86,308","89,106","86,308","460.20K","2.62%"
"01/08/2022","86,782","86,308","87,257","85,502","429.20K","1.67%"
"29/07/2022","85,360","83,178","87,494","83,178","340.60K","4.05%"
"28/07/2022","82,040","80,238","82,989","80,238","466.60K","3.16%"
"27/07/2022","79,527","79,574","79,574","78,626","233.40K","0.00%"
"26/07/2022","79,527","76,824","79,669","76,824","330.20K","1.64%"
"25/07/2022","78,246","78,721","78,721","77,298","261.80K","-0.60%"
"22/07/2022","78,721","77,772","79,622","76,350","392.80K","0.61%"
"21/07/2022","78,246","75,875","78,721","75,875","446.60K","3.25%"
"20/07/2022","75,781","74,690","75,781","74,358","214.40K","1.91%"
"19/07/2022","74,358","73,267","74,405","72,651","278.00K","1.69%"
"18/07/2022","73,125","72,698","73,125","72,651","24.00K","0.13%"
"15/07/2022","73,030","73,030","73,172","72,366","77.00K","-0.58%"
"14/07/2022","73,457","72,556","73,504","72,556","44.80K","0.85%"
"13/07/2022","72,840","72,651","73,884","72,651","83.40K","0.00%"
"12/07/2022","72,840","72,461","73,504","72,461","51.80K","-0.97%"
"11/07/2022","73,552","72,840","73,552","72,556","109.00K","0.00%"
"08/07/2022","73,552","72,508","74,121","72,508","183.00K","-0.70%"
"07/07/2022","74,073","72,508","74,073","71,797","104.20K","2.36%"
"06/07/2022","72,366","71,513","72,556","71,133","120.60K","1.19%"
"05/07/2022","71,513","73,409","73,457","71,513","302.60K","-1.76%"
"04/07/2022","72,793","73,030","73,504","72,319","41.60K","-0.26%"
"01/07/2022","72,983","73,836","73,836","72,319","123.00K","-0.45%"
"30/06/2022","73,315","73,030","73,979","73,030","48.60K","0.39%"
"29/06/2022","73,030","74,500","74,500","72,793","78.60K","-1.97%"
"28/06/2022","74,500","74,358","74,595","72,461","138.20K","0.19%"
"27/06/2022","74,358","73,979","74,405","73,504","198.20K","0.77%"
"24/06/2022","73,789","72,176","73,884","72,176","168.00K","1.43%"
"23/06/2022","72,746","71,892","73,457","71,892","47.00K","-1.67%"
"22/06/2022","73,979","74,785","74,785","73,030","271.00K","0.65%"
"21/06/2022","73,504","72,793","74,927","70,659","365.80K","1.97%"
"20/06/2022","72,082","72,556","73,362","71,845","104.80K","-2.56%"
"17/06/2022","73,979","72,508","74,453","71,607","301.60K","-0.26%"
"16/06/2022","74,168","72,319","74,927","72,319","313.40K","2.89%"
"15/06/2022","72,082","72,082","72,414","71,133","233.60K","1.33%"
"14/06/2022","71,133","72,082","72,271","70,943","392.80K","-1.96%"
"13/06/2022","72,556","73,504","73,504","71,939","303.00K","-2.98%"
"10/06/2022","74,785","74,453","75,069","74,216","153.60K","0.45%"
"09/06/2022","74,453","75,733","75,781","74,453","222.00K","-1.69%"
"08/06/2022","75,733","75,828","76,919","74,880","397.80K","-0.13%"
"07/06/2022","75,828","74,880","75,828","74,405","275.40K","0.88%"
"06/06/2022","75,164","73,504","75,354","73,504","442.60K","2.13%"
"03/06/2022","73,599","72,556","74,358","72,556","517.40K","1.44%"
"02/06/2022","72,556","72,603","73,030","72,366","229.80K","-0.07%"
"01/06/2022","72,603","72,366","73,267","72,366","718.20K","-0.26%"
"31/05/2022","72,793","72,746","73,362","72,034","341.80K","0.07%"
"30/05/2022","72,746","73,030","73,457","72,414","281.80K","-0.39%"
"27/05/2022","73,030","72,603","73,362","72,414","457.40K","0.65%"
"26/05/2022","72,556","73,030","73,836","72,319","454.80K","-0.65%"
"25/05/2022","73,030","73,030","73,789","72,603","392.40K","0.00%"
"24/05/2022","73,030","73,077","73,504","72,556","356.20K","-0.06%"
"23/05/2022","73,077","74,263","74,927","73,030","192.80K","-1.53%"
"20/05/2022","74,216","75,069","76,207","73,979","333.40K","-3.93%"
"19/05/2022","77,251","73,979","77,251","73,979","277.20K","0.87%"
"18/05/2022","76,587","76,824","77,203","75,401","310.80K","-2.42%"
"17/05/2022","78,484","72,935","78,484","72,556","344.60K","4.88%"
"16/05/2022","74,832","75,401","76,776","73,267","199.40K","-3.01%"
"13/05/2022","77,156","77,772","78,246","72,983","663.20K","-1.33%"
"12/05/2022","78,199","77,535","79,005","76,776","478.80K","0.86%"
"11/05/2022","77,535","78,152","78,389","76,824","318.80K","-0.85%"
"10/05/2022","78,199","74,595","78,246","74,453","294.00K","3.00%"
"09/05/2022","75,923","77,440","79,195","75,875","372.20K","-4.42%"
"06/05/2022","79,432","78,721","80,286","78,246","310.00K","-1.12%"
"05/05/2022","80,333","77,535","80,333","76,444","224.60K","3.61%"
"04/05/2022","77,535","75,781","77,772","75,781","151.80K","0.86%"
"29/04/2022","76,871","77,962","78,721","75,875","323.00K","-1.76%"
"28/04/2022","78,246","78,294","79,195","77,393","87.40K","-2.37%"
"27/04/2022","80,143","76,919","80,143","76,919","293.00K","0.00%"
"26/04/2022","80,143","71,607","80,286","71,607","880.60K","6.69%"
"25/04/2022","75,117","80,238","80,238","75,117","517.80K","-6.99%"
"22/04/2022","80,760","80,428","86,024","74,880","746.40K","0.35%"
"21/04/2022","80,475","80,665","81,471","79,148","1.00M","-1.34%"
"20/04/2022","81,566","80,096","81,993","79,195","645.00K","1.84%"
"19/04/2022","80,096","80,618","81,092","78,721","638.60K","-51.95%"
"18/04/2022","166,701","165,132","169,643","164,740","779.80K","0.83%"
"15/04/2022","165,328","162,779","167,485","162,779","220.10K","1.02%"
"14/04/2022","163,661","160,719","163,759","158,464","100.30K","2.08%"
"13/04/2022","160,327","160,229","161,798","159,052","132.80K","0.12%"
"12/04/2022","160,131","160,915","163,759","160,131","111.70K","-0.55%"
"08/04/2022","161,013","158,464","162,877","158,464","145.20K","-1.38%"
"07/04/2022","163,269","165,524","165,524","163,269","89.60K","-1.77%"
"06/04/2022","166,211","162,779","166,897","159,935","296.60K","1.99%"
"05/04/2022","162,975","163,269","163,759","162,779","69.40K","-0.18%"
"04/04/2022","163,269","163,563","164,053","162,288","221.40K","0.73%"
"01/04/2022","162,092","157,385","162,779","156,012","350.20K","3.96%"
"31/03/2022","155,914","154,836","155,914","154,345","196.90K","0.70%"
"30/03/2022","154,836","154,934","154,934","153,365","159.90K","-0.06%"
"29/03/2022","154,934","154,542","155,816","152,286","170.10K","0.25%"
"28/03/2022","154,542","155,032","155,032","151,011","78.10K","0.06%"
"25/03/2022","154,443","154,934","154,934","152,875","122.60K","-0.19%"
"24/03/2022","154,738","154,738","154,836","151,992","95.20K","0.19%"
"23/03/2022","154,443","151,011","156,895","149,933","145.40K","2.27%"
"22/03/2022","151,011","150,815","151,404","149,835","117.30K","1.18%"
"21/03/2022","149,246","150,913","150,913","149,148","66.50K","0.46%"
"18/03/2022","148,560","151,698","151,894","148,560","240.20K","-1.62%"
"17/03/2022","151,011","151,011","151,011","149,246","41.70K","0.00%"
"16/03/2022","151,011","148,560","151,109","147,775","143.00K","1.78%"
